v42,v93,v11,v9,v69,v14,v25,v44,v54,v33,v51,v64,v103,v13,v20,v92,v62,v58,v80,v63,v52,v59,v7,v83,v8,v190,v17,v46,v89,v71,v73,v36,v102,v15,v19,v49,v86,v66,v2,v67,v88,v6,v21,v41,v79,v53,v39,v97,v10,v72,v4,v50,v101,v96,v38,v24,v32,v12,v23,v94,v61,v37,v100,v87,v60,v5,v70,v22,v55,v47,v65,v45,v56,v48,v84,v40,v99,v1,v18,v3,v85,v82,v95,v16,v57,v68,v26
v26,v49,v58,v68,v4,v5,v3,v2,v6,v16,v73,v66,v40,v36,v21,v80,v57,v101,v69,v79,v62,v33,v94,v47,v89,v65,v37,v32,v50,v67,v59,v19,v17,v84,v48,v86,v55,v41,v99,v1,v103,v20,v8,v102,v70,v71,v93,v97,v92,v82,v39,v95,v7,v38,v56,v85,v13,v45,v96,v88,v46,v54,v100,v25,v9,v87,v24,v42,v53,v51,v83,v18,v60,v44,v12,v52,v63,v22,v190,v64,v11,v23,v61,v14,v10,v15,v72
v57,v26,v2,v85,v48,v87,v100,v49,v7,v46,v38,v25,v61,v37,v52,v54,v79,v95,v59,v51,v22,v24,v3,v40,v72,v6,v47,v102,v9,v93,v80,v8,v36,v84,v69,v19,v101,v1,v97,v103,v21,v99,v15,v67,v20,v18,v13,v82,v68,v65,v83,v50,v63,v96,v60,v71,v88,v53,v39,v55,v32,v70,v86,v58,v92,v16,v45,v73,v10,v5,v44,v89,v56,v33,v64,v11,v17,v190,v14,v62,v4,v66,v41,v42,v12,v94,v23
v65,v48,v56,v88,v24,v66,v23,v19,v44,v70,v85,v50,v32,v36,v93,v51,v42,v94,v92,v20,v10,v47,v15,v80,v64,v11,v6,v9,v52,v25,v60,v190,v4,v101,v82,v3,v12,v5,v37,v7,v49,v14,v1,v46,v54,v58,v83,v73,v71,v97,v21,v13,v103,v96,v45,v16,v26,v55,v67,v99,v102,v100,v2,v79,v53,v18,v84,v38,v68,v61,v62,v40,v69,v59,v8,v87,v95,v33,v57,v17,v39,v41,v86,v63,v22,v72,v89
v9,v24,v10,v57,v54,v60,v68,v39,v2,v65,v53,v56,v99,v13,v50,v45,v103,v73,v95,v33,v41,v69,v11,v93,v6,v61,v40,v51,v16,v82,v59,v92,v102,v7,v14,v4,v100,v22,v8,v44,v71,v42,v20,v79,v63,v52,v47,v80,v85,v83,v58,v88,v23,v36,v38,v48,v55,v62,v101,v17,v66,v3,v89,v87,v46,v15,v49,v5,v21,v67,v19,v18,v37,v94,v86,v96,v26,v84,v1,v72,v97,v32,v12,v64,v25,v70,v190
v82,v45,v103,v49,v96,v7,v89,v44,v12,v50,v62,v84,v1,v39,v59,v33,v72,v13,v20,v15,v3,v26,v63,v17,v93,v11,v70,v83,v48,v102,v9,v95,v24,v2,v85,v79,v54,v60,v64,v190,v4,v58,v66,v36,v56,v73,v41,v67,v32,v88,v42,v86,v5,v53,v25,v68,v14,v55,v6,v100,v8,v46,v37,v92,v22,v52,v18,v71,v10,v101,v69,v65,v99,v40,v38,v94,v87,v51,v47,v80,v57,v23,v61,v21,v16,v19,v97
v93,v103,v80,v58,v83,v70,v23,v7,v95,v59,v37,v82,v57,v50,v64,v52,v12,v69,v36,v88,v51,v41,v46,v68,v63,v17,v85,v99,v32,v10,v44,v42,v60,v56,v89,v26,v40,v33,v14,v4,v38,v22,v72,v3,v97,v190,v84,v19,v71,v66,v61,v18,v1,v13,v5,v8,v87,v86,v102,v73,v65,v6,v92,v62,v39,v16,v54,v49,v15,v53,v47,v79,v67,v48,v2,v45,v100,v25,v20,v21,v94,v24,v55,v96,v101,v11,v9
v39,v68,v85,v25,v38,v65,v72,v44,v11,v12,v62,v82,v14,v80,v59,v67,v50,v2,v88,v1,v64,v71,v10,v23,v58,v73,v103,v99,v54,v61,v36,v69,v53,v41,v5,v92,v22,v24,v93,v4,v79,v49,v40,v87,v100,v48,v52,v97,v86,v7,v18,v94,v57,v96,v89,v101,v32,v8,v63,v84,v3,v13,v56,v45,v66,v47,v15,v55,v21,v70,v46,v190,v42,v17,v51,v26,v33,v9,v102,v16,v83,v19,v60,v37,v95,v20,v6
v40,v41,v58,v190,v64,v96,v102,v97,v13,v101,v56,v38,v80,v33,v21,v15,v95,v84,v10,v85,v52,v1,v99,v17,v14,v69,v51,v7,v88,v79,v5,v9,v89,v87,v61,v62,v23,v54,v103,v63,v36,v71,v70,v86,v44,v19,v83,v50,v59,v65,v57,v92,v18,v26,v47,v55,v100,v2,v60,v39,v68,v93,v46,v11,v25,v20,v37,v8,v45,v32,v24,v16,v72,v66,v42,v73,v49,v12,v82,v48,v4,v22,v67,v53,v94,v3,v6
v86,v49,v38,v60,v72,v7,v45,v13,v96,v14,v100,v25,v40,v15,v1,v95,v9,v3,v99,v55,v97,v101,v190,v84,v62,v102,v42,v44,v48,v92,v22,v82,v53,v26,v41,v17,v56,v65,v93,v80,v21,v63,v87,v89,v68,v50,v51,v67,v2,v33,v61,v66,v58,v64,v52,v88,v54,v57,v32,v36,v8,v59,v6,v47,v85,v10,v5,v12,v20,v16,v19,v70,v39,v103,v69,v4,v11,v18,v94,v23,v46,v71,v24,v37,v83,v73,v79
v10,v70,v73,v23,v80,v16,v1,v50,v101,v8,v82,v99,v6,v56,v96,v44,v54,v97,v5,v83,v45,v14,v58,v36,v57,v65,v103,v46,v71,v26,v12,v94,v11,v51,v190,v9,v69,v84,v88,v92,v68,v53,v21,v93,v49,v4,v25,v42,v85,v72,v62,v87,v32,v59,v20,v17,v39,v37,v67,v7,v41,v38,v64,v86,v15,v19,v24,v40,v79,v3,v22,v13,v48,v60,v52,v33,v2,v100,v89,v102,v95,v47,v55,v61,v18,v66,v63
v32,v40,v4,v64,v18,v5,v63,v33,v38,v36,v61,v80,v8,v9,v46,v99,v23,v67,v42,v93,v53,v19,v94,v1,v100,v56,v87,v85,v84,v22,v88,v71,v15,v13,v39,v14,v96,v95,v7,v21,v65,v83,v49,v2,v10,v51,v97,v52,v101,v190,v86,v12,v45,v48,v57,v58,v25,v60,v47,v3,v44,v102,v72,v6,v66,v11,v92,v24,v70,v54,v55,v73,v17,v82,v16,v103,v69,v68,v59,v20,v79,v62,v37,v41,v26,v89,v50
v95,v102,v72,v37,v38,v46,v87,v15,v88,v79,v84,v101,v53,v49,v103,v71,v42,v89,v41,v11,v20,v58,v3,v52,v32,v63,v9,v97,v2,v24,v10,v7,v45,v8,v73,v80,v47,v14,v86,v190,v19,v68,v94,v51,v6,v48,v22,v23,v83,v70,v66,v16,v92,v93,v69,v67,v44,v26,v64,v18,v54,v57,v40,v36,v39,v56,v55,v85,v99,v82,v17,v13,v12,v62,v61,v21,v100,v33,v25,v4,v1,v59,v50,v5,v60,v96,v65
v70,v37,v83,v6,v46,v79,v59,v23,v11,v55,v26,v73,v101,v38,v47,v1,v20,v48,v12,v36,v96,v13,v63,v93,v57,v85,v54,v3,v10,v4,v2,v69,v24,v67,v41,v99,v33,v102,v86,v58,v84,v65,v14,v89,v94,v45,v25,v52,v39,v56,v16,v18,v103,v17,v7,v44,v40,v5,v42,v92,v190,v95,v9,v21,v60,v22,v80,v82,v71,v51,v62,v50,v68,v53,v97,v88,v49,v32,v100,v66,v15,v19,v64,v72,v87,v8,v61
v80,v45,v13,v57,v4,v41,v66,v7,v8,v72,v55,v52,v101,v25,v42,v1,v46,v62,v5,v100,v10,v93,v82,v2,v86,v84,v99,v3,v68,v190,v50,v36,v94,v97,v103,v89,v71,v79,v51,v12,v102,v48,v85,v65,v9,v24,v18,v14,v39,v54,v96,v11,v19,v26,v40,v64,v44,v32,v67,v63,v49,v73,v33,v56,v88,v21,v70,v69,v60,v20,v59,v83,v38,v16,v17,v95,v58,v87,v6,v37,v92,v53,v22,v61,v15,v23,v47
v56,v93,v89,v47,v63,v32,v7,v55,v12,v21,v57,v60,v9,v82,v87,v83,v6,v8,v17,v46,v16,v71,v41,v51,v14,v50,v58,v15,v11,v19,v44,v85,v69,v70,v64,v53,v86,v48,v13,v103,v52,v100,v99,v65,v37,v73,v33,v42,v54,v59,v24,v45,v26,v18,v5,v49,v20,v72,v4,v23,v88,v39,v68,v84,v66,v92,v190,v25,v62,v1,v38,v2,v10,v101,v40,v67,v80,v36,v22,v61,v79,v94,v96,v97,v3,v95,v102
v47,v39,v70,v14,v83,v68,v69,v32,v67,v6,v72,v92,v40,v79,v103,v12,v16,v18,v56,v66,v26,v11,v102,v20,v53,v33,v97,v62,v1,v80,v4,v19,v50,v96,v63,v87,v5,v52,v45,v15,v44,v88,v64,v36,v84,v49,v89,v59,v58,v61,v190,v100,v51,v57,v7,v60,v9,v55,v101,v93,v82,v95,v17,v24,v65,v22,v85,v54,v23,v46,v94,v42,v10,v37,v8,v99,v3,v38,v71,v48,v21,v86,v73,v13,v2,v25,v41
v96,v51,v103,v18,v69,v85,v73,v65,v55,v92,v41,v48,v86,v95,v53,v13,v52,v101,v56,v32,v39,v6,v47,v8,v24,v45,v15,v72,v22,v4,v21,v61,v26,v2,v83,v57,v93,v60,v89,v100,v68,v37,v19,v23,v64,v82,v7,v46,v44,v1,v63,v14,v20,v54,v49,v102,v190,v79,v58,v16,v42,v97,v87,v9,v36,v67,v10,v66,v5,v12,v70,v71,v88,v17,v33,v99,v59,v3,v80,v94,v40,v25,v11,v50,v84,v38,v62
v1,v59,v36,v2,v50,v60,v88,v9,v99,v97,v72,v23,v15,v41,v80,v20,v55,v69,v62,v64,v53,v101,v25,v54,v190,v6,v5,v56,v73,v22,v45,v12,v70,v65,v79,v17,v38,v67,v46,v103,v93,v7,v100,v13,v63,v19,v26,v8,v86,v32,v48,v4,v52,v51,v102,v89,v21,v57,v11,v40,v95,v94,v44,v66,v61,v14,v16,v37,v3,v33,v10,v92,v58,v71,v96,v42,v39,v49,v18,v82,v84,v85,v68,v83,v47,v87,v24
v86,v33,v36,v45,v64,v92,v12,v55,v73,v3,v63,v190,v80,v65,v46,v44,v87,v38,v48,v57,v14,v9,v66,v17,v51,v84,v101,v100,v16,v60,v24,v97,v54,v70,v85,v59,v7,v88,v71,v26,v40,v5,v52,v79,v15,v8,v10,v50,v83,v89,v103,v2,v13,v96,v21,v72,v19,v69,v32,v68,v47,v25,v58,v56,v6,v67,v23,v18,v62,v4,v37,v42,v49,v61,v94,v99,v20,v22,v1,v53,v102,v39,v93,v95,v41,v82,v11
v58,v96,v7,v95,v19,v20,v102,v94,v87,v38,v80,v32,v45,v97,v100,v25,v61,v101,v36,v4,v93,v88,v37,v44,v83,v67,v41,v46,v2,v65,v6,v62,v73,v10,v56,v13,v71,v50,v57,v24,v86,v9,v17,v85,v11,v63,v53,v55,v59,v26,v33,v82,v60,v42,v79,v3,v52,v84,v16,v68,v190,v64,v70,v69,v22,v5,v40,v12,v48,v51,v89,v54,v15,v72,v66,v23,v8,v49,v39,v92,v47,v1,v103,v99,v21,v18,v14
v96,v5,v11,v57,v85,v10,v102,v89,v72,v17,v18,v2,v93,v4,v94,v65,v13,v52,v82,v86,v101,v42,v26,v37,v49,v33,v44,v58,v73,v67,v46,v6,v7,v1,v45,v87,v47,v99,v3,v40,v97,v68,v38,v19,v32,v79,v100,v16,v9,v66,v20,v103,v70,v24,v53,v48,v59,v36,v25,v63,v60,v54,v71,v41,v61,v15,v55,v88,v64,v56,v84,v62,v92,v190,v50,v69,v51,v12,v8,v23,v22,v39,v95,v14,v80,v83,v21
v80,v100,v21,v63,v53,v68,v13,v24,v103,v4,v18,v46,v16,v69,v7,v22,v89,v50,v61,v96,v26,v44,v45,v94,v11,v190,v95,v102,v36,v15,v93,v10,v12,v48,v2,v37,v42,v17,v8,v54,v47,v5,v38,v59,v51,v3,v64,v14,v67,v99,v23,v73,v32,v83,v58,v57,v79,v55,v65,v33,v71,v39,v20,v82,v85,v52,v41,v6,v9,v70,v84,v25,v19,v1,v62,v86,v101,v49,v97,v56,v72,v66,v88,v87,v92,v40,v60
v21,v24,v72,v41,v84,v47,v85,v93,v99,v66,v60,v23,v59,v94,v9,v57,v32,v69,v38,v14,v36,v2,v100,v86,v64,v82,v17,v10,v20,v22,v65,v4,v67,v102,v92,v33,v61,v53,v50,v56,v95,v83,v103,v51,v80,v87,v63,v97,v25,v79,v49,v16,v1,v71,v45,v26,v58,v44,v12,v39,v48,v42,v40,v13,v89,v62,v5,v6,v3,v101,v18,v88,v54,v15,v46,v52,v11,v73,v8,v37,v7,v96,v55,v68,v70,v190,v19
v62,v45,v92,v59,v84,v23,v12,v9,v22,v50,v19,v44,v80,v20,v82,v41,v83,v69,v86,v25,v68,v103,v51,v57,v8,v42,v66,v36,v32,v4,v67,v53,v58,v87,v93,v40,v190,v96,v16,v14,v48,v97,v47,v102,v39,v26,v72,v46,v64,v33,v99,v73,v70,v61,v95,v49,v101,v18,v11,v71,v5,v21,v100,v54,v13,v17,v38,v7,v3,v6,v89,v37,v63,v85,v1,v2,v15,v79,v65,v10,v24,v55,v88,v60,v52,v94,v56
v87,v4,v2,v42,v44,v93,v72,v88,v84,v65,v39,v80,v190,v102,v19,v11,v47,v54,v66,v97,v21,v101,v48,v32,v67,v95,v22,v58,v70,v59,v10,v51,v92,v73,v45,v46,v83,v49,v25,v62,v82,v14,v37,v56,v8,v9,v61,v60,v86,v68,v94,v69,v64,v55,v63,v26,v16,v5,v3,v24,v18,v53,v71,v7,v20,v13,v12,v57,v6,v38,v103,v52,v17,v15,v85,v96,v1,v89,v100,v36,v33,v79,v50,v99,v41,v23,v40
v7,v79,v88,v82,v61,v18,v4,v53,v72,v58,v83,v62,v84,v85,v190,v96,v66,v67,v45,v99,v93,v52,v32,v100,v70,v46,v64,v10,v97,v13,v42,v16,v14,v41,v21,v59,v26,v63,v9,v20,v33,v23,v40,v89,v80,v38,v3,v56,v5,v49,v24,v94,v54,v15,v11,v19,v69,v103,v57,v101,v86,v44,v8,v73,v47,v95,v92,v2,v65,v12,v71,v36,v51,v17,v87,v37,v1,v68,v60,v102,v22,v25,v50,v6,v55,v48,v39
v64,v39,v63,v45,v23,v54,v94,v22,v102,v26,v73,v86,v5,v50,v38,v47,v15,v44,v8,v96,v84,v80,v46,v60,v52,v97,v67,v85,v42,v11,v21,v55,v24,v61,v1,v20,v41,v53,v17,v62,v37,v33,v95,v82,v4,v83,v25,v93,v89,v70,v14,v65,v72,v16,v71,v59,v2,v103,v100,v7,v79,v3,v19,v51,v92,v36,v6,v88,v48,v12,v10,v9,v66,v99,v32,v58,v190,v18,v68,v40,v57,v69,v87,v101,v56,v49,v13
v2,v44,v38,v101,v84,v8,v60,v79,v32,v51,v55,v17,v86,v63,v72,v10,v24,v52,v45,v1,v96,v26,v41,v87,v40,v4,v102,v53,v89,v94,v21,v5,v22,v99,v14,v65,v50,v47,v67,v56,v19,v15,v93,v95,v7,v88,v42,v3,v100,v25,v57,v46,v49,v82,v54,v39,v36,v66,v83,v13,v85,v97,v70,v33,v59,v16,v61,v64,v103,v68,v92,v12,v190,v80,v20,v18,v58,v37,v11,v23,v9,v73,v48,v6,v69,v62,v71
v54,v13,v69,v42,v62,v67,v48,v58,v101,v59,v17,v25,v86,v89,v12,v47,v40,v60,v79,v53,v8,v7,v55,v16,v73,v11,v15,v26,v5,v64,v92,v50,v72,v37,v94,v9,v18,v65,v93,v1,v24,v3,v83,v80,v20,v21,v36,v61,v4,v70,v6,v56,v88,v46,v14,v57,v33,v41,v190,v82,v68,v66,v85,v19,v87,v10,v51,v23,v97,v22,v71,v45,v96,v39,v102,v38,v44,v100,v49,v52,v103,v63,v32,v95,v99,v84,v2
v100,v18,v54,v13,v57,v62,v1,v3,v80,v8,v65,v23,v85,v60,v79,v55,v2,v92,v33,v103,v72,v39,v46,v48,v53,v87,v97,v11,v24,v96,v88,v25,v12,v32,v68,v93,v5,v52,v69,v83,v101,v44,v9,v67,v71,v95,v70,v50,v82,v10,v41,v56,v20,v21,v61,v47,v40,v38,v16,v14,v64,v17,v42,v66,v102,v37,v45,v190,v26,v49,v22,v19,v51,v36,v59,v4,v89,v6,v15,v84,v99,v58,v73,v94,v7,v63,v86
v4,v96,v97,v84,v65,v15,v87,v51,v12,v33,v22,v24,v55,v68,v85,v190,v39,v56,v25,v70,v86,v57,v66,v102,v49,v38,v99,v62,v59,v67,v79,v40,v71,v26,v37,v17,v10,v8,v46,v92,v95,v45,v16,v36,v23,v58,v69,v48,v13,v18,v100,v61,v83,v89,v41,v72,v64,v73,v60,v80,v1,v52,v21,v7,v6,v94,v3,v20,v32,v9,v54,v47,v19,v103,v11,v101,v5,v88,v63,v14,v93,v50,v53,v2,v42,v82,v44
v18,v87,v7,v85,v52,v92,v5,v39,v53,v40,v72,v97,v13,v6,v45,v102,v17,v190,v36,v64,v15,v73,v59,v71,v86,v51,v58,v48,v55,v68,v1,v21,v79,v60,v93,v65,v63,v37,v101,v33,v99,v25,v11,v70,v22,v2,v83,v12,v23,v96,v95,v26,v54,v44,v42,v50,v82,v8,v41,v66,v69,v38,v46,v61,v3,v56,v88,v32,v49,v103,v16,v94,v100,v9,v14,v10,v4,v20,v67,v57,v47,v19,v89,v80,v24,v84,v62
v69,v53,v60,v101,v39,v63,v15,v59,v46,v11,v9,v1,v83,v23,v84,v80,v16,v99,v62,v14,v93,v21,v68,v88,v26,v47,v73,v49,v25,v82,v45,v58,v3,v44,v33,v66,v8,v2,v13,v40,v103,v92,v7,v55,v10,v95,v22,v97,v41,v54,v36,v89,v79,v72,v37,v100,v48,v70,v102,v56,v38,v86,v71,v64,v94,v51,v190,v61,v18,v20,v17,v65,v85,v4,v87,v57,v50,v12,v96,v19,v24,v5,v42,v32,v6,v52,v67
v21,v83,v63,v6,v46,v101,v67,v89,v86,v3,v8,v1,v24,v54,v39,v41,v73,v48,v70,v69,v64,v50,v22,v80,v85,v93,v7,v51,v52,v94,v18,v53,v15,v13,v23,v99,v96,v2,v42,v44,v11,v57,v47,v9,v20,v71,v4,v56,v60,v59,v72,v25,v79,v68,v66,v12,v36,v100,v32,v84,v103,v19,v95,v45,v55,v62,v10,v88,v40,v92,v65,v87,v61,v190,v37,v49,v82,v26,v58,v14,v97,v102,v5,v16,v17,v38,v33
v44,v87,v66,v85,v102,v93,v5,v62,v21,v72,v70,v83,v1,v190,v79,v67,v13,v26,v4,v7,v33,v8,v38,v22,v88,v46,v50,v95,v82,v68,v86,v61,v49,v59,v10,v53,v99,v9,v94,v65,v97,v6,v48,v55,v45,v39,v32,v25,v100,v17,v20,v40,v64,v73,v15,v57,v101,v18,v71,v54,v84,v52,v14,v58,v96,v51,v41,v80,v36,v2,v19,v103,v89,v11,v69,v16,v63,v56,v24,v37,v47,v3,v92,v23,v12,v60,v42
v8,v1,v36,v19,v32,v24,v50,v190,v51,v102,v11,v86,v61,v9,v22,v103,v60,v39,v44,v57,v17,v54,v63,v101,v96,v65,v38,v6,v70,v71,v99,v88,v59,v84,v26,v95,v89,v85,v80,v56,v23,v73,v55,v2,v79,v14,v48,v7,v93,v69,v82,v41,v3,v92,v16,v21,v13,v52,v97,v64,v18,v40,v58,v47,v68,v20,v4,v10,v67,v72,v33,v100,v62,v49,v37,v46,v94,v66,v87,v15,v53,v12,v42,v45,v83,v25,v5
v18,v52,v71,v2,v67,v82,v19,v61,v53,v25,v36,v46,v89,v32,v10,v93,v15,v85,v50,v41,v51,v1,v12,v79,v58,v54,v101,v24,v72,v6,v13,v63,v68,v70,v87,v97,v22,v8,v44,v69,v7,v26,v48,v60,v5,v37,v39,v88,v38,v86,v102,v56,v20,v23,v21,v45,v9,v100,v57,v95,v92,v103,v80,v42,v17,v49,v84,v64,v3,v4,v11,v83,v47,v14,v16,v40,v55,v96,v59,v65,v73,v99,v62,v190,v33,v94,v66
v11,v42,v102,v52,v53,v22,v56,v45,v93,v61,v33,v39,v18,v68,v4,v16,v26,v6,v24,v13,v17,v3,v95,v65,v7,v60,v9,v87,v5,v49,v63,v38,v8,v86,v99,v58,v36,v62,v69,v37,v32,v80,v40,v19,v103,v48,v88,v10,v54,v12,v96,v79,v73,v55,v59,v47,v20,v94,v14,v64,v2,v23,v190,v51,v72,v89,v83,v50,v84,v41,v71,v57,v101,v82,v66,v67,v1,v15,v44,v92,v97,v100,v85,v46,v70,v21,v25
v13,v100,v103,v19,v62,v48,v17,v45,v51,v99,v39,v52,v16,v53,v25,v96,v49,v41,v92,v69,v70,v5,v59,v86,v38,v7,v97,v102,v33,v94,v55,v73,v88,v26,v18,v46,v21,v40,v23,v65,v72,v64,v71,v66,v58,v54,v9,v14,v61,v190,v80,v42,v79,v56,v3,v93,v4,v50,v63,v37,v85,v87,v1,v32,v20,v12,v10,v57,v15,v24,v67,v83,v2,v8,v6,v101,v89,v95,v68,v11,v47,v44,v60,v84,v22,v82,v36
v50,v24,v85,v94,v71,v21,v6,v8,v86,v88,v80,v20,v32,v99,v101,v47,v70,v52,v73,v66,v55,v9,v18,v7,v103,v19,v46,v4,v11,v64,v41,v49,v10,v82,v14,v22,v45,v60,v17,v87,v100,v44,v15,v48,v2,v5,v62,v93,v23,v190,v36,v68,v13,v54,v1,v89,v38,v53,v26,v51,v16,v3,v40,v61,v37,v57,v69,v33,v63,v97,v67,v42,v72,v12,v58,v79,v84,v95,v56,v83,v92,v25,v96,v39,v59,v102,v65
v47,v70,v54,v66,v9,v71,v38,v57,v45,v37,v51,v72,v15,v83,v41,v73,v14,v22,v42,v23,v13,v4,v190,v96,v55,v25,v2,v88,v33,v103,v21,v92,v86,v16,v101,v79,v12,v19,v62,v10,v59,v40,v26,v53,v82,v97,v17,v56,v93,v5,v48,v68,v102,v52,v6,v84,v18,v89,v58,v63,v87,v94,v7,v60,v46,v44,v64,v1,v3,v95,v20,v32,v50,v69,v24,v36,v49,v39,v85,v8,v61,v99,v65,v11,v100,v67,v80
v102,v26,v23,v79,v58,v84,v67,v38,v22,v32,v33,v10,v5,v1,v68,v103,v11,v55,v16,v40,v17,v20,v69,v25,v7,v57,v8,v63,v65,v9,v41,v46,v94,v47,v85,v92,v53,v82,v44,v95,v72,v62,v13,v54,v18,v36,v14,v86,v66,v56,v19,v15,v93,v2,v96,v80,v89,v190,v6,v49,v87,v4,v61,v99,v70,v24,v52,v59,v71,v39,v101,v45,v64,v12,v48,v73,v100,v37,v83,v21,v88,v3,v50,v97,v42,v60,v51
v65,v62,v54,v3,v37,v23,v52,v4,v9,v53,v79,v51,v94,v42,v32,v36,v56,v33,v39,v47,v22,v50,v87,v92,v14,v46,v89,v86,v7,v101,v82,v73,v60,v16,v66,v88,v20,v2,v45,v72,v84,v48,v49,v63,v68,v97,v59,v21,v55,v24,v61,v1,v18,v44,v40,v10,v13,v80,v93,v190,v103,v41,v70,v19,v26,v5,v99,v15,v57,v6,v17,v67,v11,v25,v64,v96,v58,v100,v8,v102,v71,v69,v83,v38,v95,v12,v85
v87,v100,v12,v40,v37,v103,v70,v83,v4,v26,v93,v32,v42,v10,v85,v88,v15,v61,v56,v79,v96,v17,v6,v3,v47,v71,v94,v24,v5,v86,v21,v41,v38,v67,v64,v69,v8,v63,v14,v39,v44,v84,v97,v52,v55,v58,v54,v72,v68,v19,v50,v16,v51,v80,v82,v11,v49,v57,v9,v59,v53,v65,v22,v20,v36,v1,v25,v33,v190,v46,v23,v89,v62,v102,v66,v7,v18,v101,v2,v48,v99,v73,v45,v60,v95,v13,v92
v79,v17,v82,v40,v50,v69,v22,v64,v7,v94,v62,v36,v10,v67,v73,v42,v12,v26,v93,v4,v96,v19,v61,v16,v190,v1,v66,v20,v49,v70,v84,v21,v85,v47,v53,v54,v99,v13,v48,v97,v83,v86,v87,v55,v45,v11,v6,v101,v57,v24,v52,v8,v44,v41,v92,v71,v103,v100,v59,v56,v23,v38,v102,v32,v18,v39,v89,v63,v58,v68,v33,v9,v14,v25,v72,v37,v51,v46,v5,v60,v65,v80,v95,v15,v88,v3,v2
v12,v46,v60,v84,v53,v40,v20,v93,v36,v97,v95,v57,v42,v65,v55,v70,v54,v5,v33,v21,v48,v18,v45,v63,v62,v10,v89,v190,v94,v51,v85,v6,v66,v37,v16,v25,v67,v72,v2,v19,v59,v8,v73,v49,v82,v101,v4,v44,v88,v58,v7,v92,v47,v71,v26,v3,v61,v23,v80,v83,v15,v17,v87,v14,v96,v100,v39,v32,v64,v68,v56,v52,v86,v79,v50,v9,v102,v22,v38,v99,v41,v103,v69,v24,v1,v13,v11
v83,v85,v70,v80,v42,v13,v190,v36,v103,v16,v25,v14,v15,v88,v73,v37,v17,v61,v10,v93,v33,v89,v96,v64,v52,v2,v47,v4,v86,v7,v97,v82,v11,v58,v53,v8,v95,v62,v87,v92,v102,v12,v84,v1,v22,v54,v68,v66,v48,v94,v9,v71,v5,v50,v79,v41,v21,v23,v67,v18,v55,v38,v101,v20,v19,v45,v24,v46,v99,v6,v56,v26,v39,v3,v63,v69,v51,v72,v57,v100,v60,v49,v40,v44,v32,v65,v59
v24,v5,v20,v49,v57,v70,v8,v65,v11,v36,v190,v93,v96,v52,v80,v79,v25,v19,v69,v44,v15,v85,v103,v6,v82,v21,v16,v10,v83,v41,v67,v46,v58,v71,v47,v3,v38,v13,v54,v84,v94,v63,v40,v100,v55,v86,v33,v1,v101,v26,v12,v2,v14,v42,v62,v4,v37,v56,v99,v22,v18,v9,v92,v53,v32,v73,v23,v97,v7,v61,v95,v102,v50,v88,v48,v39,v72,v45,v89,v51,v66,v64,v59,v17,v87,v68,v60
v64,v70,v53,v38,v79,v63,v58,v85,v33,v24,v39,v69,v73,v32,v88,v41,v62,v89,v103,v48,v23,v52,v25,v5,v61,v60,v36,v12,v102,v18,v92,v2,v45,v72,v19,v56,v10,v65,v14,v66,v7,v97,v20,v96,v44,v87,v50,v94,v11,v101,v86,v13,v84,v55,v15,v21,v46,v59,v80,v68,v17,v49,v42,v95,v9,v40,v16,v93,v8,v37,v67,v57,v83,v82,v22,v26,v47,v71,v54,v99,v4,v6,v51,v3,v100,v190,v1
v46,v95,v2,v67,v86,v87,v11,v101,v9,v10,v18,v79,v23,v47,v39,v22,v82,v92,v32,v97,v52,v24,v3,v16,v42,v33,v17,v84,v8,v70,v41,v65,v103,v71,v73,v5,v68,v93,v85,v21,v63,v80,v37,v49,v72,v66,v45,v96,v40,v88,v51,v20,v26,v99,v44,v7,v1,v13,v190,v94,v102,v54,v69,v4,v60,v50,v48,v62,v89,v6,v12,v57,v14,v36,v38,v58,v55,v25,v59,v61,v64,v56,v100,v15,v83,v19,v53
v7,v23,v56,v103,v5,v16,v20,v73,v37,v59,v41,v21,v95,v80,v47,v55,v14,v49,v84,v3,v32,v67,v79,v46,v13,v54,v57,v42,v97,v102,v40,v92,v72,v100,v10,v4,v9,v60,v36,v69,v93,v83,v51,v99,v50,v89,v85,v65,v70,v82,v58,v44,v39,v18,v48,v15,v87,v38,v62,v12,v63,v52,v45,v2,v11,v6,v1,v53,v68,v88,v17,v22,v71,v24,v101,v61,v8,v64,v33,v86,v190,v66,v96,v25,v19,v26,v94
v17,v82,v39,v96,v45,v52,v95,v20,v84,v63,v70,v12,v71,v36,v14,v190,v93,v2,v6,v26,v64,v8,v94,v56,v89,v32,v15,v66,v60,v55,v11,v33,v80,v38,v97,v22,v86,v53,v23,v25,v54,v59,v46,v10,v18,v13,v51,v3,v50,v92,v83,v85,v5,v87,v79,v99,v16,v44,v100,v48,v9,v4,v40,v47,v41,v67,v101,v103,v49,v65,v73,v57,v68,v69,v62,v1,v7,v88,v19,v61,v37,v102,v21,v72,v24,v42,v58
